subject,trialCount,RT,acc,partResp,chosenNode,chosenImageFile,chosenCommunityNumber,chosenThreatStatus,option1CommunityNumber,option1ThreatStatus,option2CommunityNumber,option2ThreatStatus,option3CommunityNumber,option3ThreatStatus,combined_comnums,target_node,target_threat,nontarget_comb,nontarget_threat
sub16,47,2393,1,1,Node1,picture9.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub16,48,4567,1,1,Node2,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub17,1,2374,1,1,Node2,picture7.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub17,2,3196,1,3,Node4,picture3.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub17,3,3386,1,1,Node1,picture2.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub17,4,3006,1,2,Node9,picture2.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub17,5,1779,1,1,Node6,picture6.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub17,6,4001,1,1,Node3,picture4.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub17,7,1993,1,2,Node8,picture9.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub17,8,2363,0,1,Node9,picture2.jpg,2,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub17,9,5853,1,1,Node4,picture3.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub17,10,2027,1,1,Node9,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub17,11,3524,1,1,Node6,picture6.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub17,12,2544,1,2,Node9,picture2.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub17,13,1774,0,2,Node1,picture2.jpg,1,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub17,14,5564,1,3,Node6,picture6.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub17,15,2716,1,1,Node2,picture7.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub17,16,3040,1,3,Node3,picture4.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub17,17,3545,1,2,Node1,picture2.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub17,18,3256,1,2,Node6,picture6.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub17,19,3617,1,3,Node2,picture7.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub17,20,2557,1,2,Node8,picture9.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub17,21,9627,1,3,Node4,picture3.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub17,22,2425,1,3,Node10,picture8.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub17,23,3231,1,2,Node4,picture3.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub17,24,3209,1,2,Node10,picture8.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub17,25,2245,1,2,Node6,picture6.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub17,26,2969,1,1,Node9,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub17,27,2045,1,3,Node10,picture8.jpg,2,neutral,1,neutral,1,neutral,2,neutral,112,,neutral,neutralneutral,no_threat
sub17,28,4027,1,3,Node1,picture2.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub17,29,4184,1,3,Node6,picture6.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub17,30,3530,1,1,Node10,picture8.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub17,31,2358,1,2,Node4,picture3.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub17,32,3709,1,3,Node3,picture4.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub17,33,3842,1,2,Node2,picture7.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub17,34,3224,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub17,35,2547,1,2,Node3,picture4.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub17,36,2941,1,2,Node1,picture2.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub17,37,2767,1,1,Node4,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub17,38,3505,1,3,Node2,picture7.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub17,39,4526,1,3,Node8,picture9.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub17,40,2847,1,1,Node3,picture4.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub17,41,5511,1,3,Node1,picture2.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub17,42,3983,0,2,Node2,picture7.jpg,1,neutral,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub17,43,5774,1,2,Node10,picture8.jpg,2,neutral,1,neutral,2,neutral,1,neutral,121,,neutral,neutralneutral,no_threat
sub17,44,2662,1,3,Node9,picture2.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub17,45,4709,1,1,Node10,picture8.jpg,2,neutral,2,neutral,1,neutral,1,neutral,211,,neutral,neutralneutral,no_threat
sub17,46,3974,1,3,Node8,picture9.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub17,47,2537,1,2,Node2,picture7.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub17,48,2829,1,1,Node1,picture2.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub18,1,31817,0,2,Node1,picture7.jpg,1,neutral,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub18,2,7342,1,3,Node6,picture8.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub18,3,11105,1,3,Node2,picture1.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub18,4,12417,1,3,Node9,picture3.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub18,5,1497621,0,2,Node8,picture4.jpg,2,neutral,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub18,6,449190,1,1,Node4,picture4.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub18,7,11031,1,2,Node3,picture3.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub18,8,8477,1,2,Node6,picture8.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub18,9,5288,1,2,Node10,picture2.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub18,10,14702,1,1,Node9,picture3.jpg,2,threat,2,threat,1,neutral,1,neutral,211,,threat,neutralneutral,no_threat
sub18,11,16044,1,1,Node6,picture8.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub18,12,16206,1,1,Node8,picture4.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub18,13,11604,0,3,Node3,picture3.jpg,1,neutral,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub18,14,8580,1,3,Node10,picture2.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub18,15,14497,1,1,Node3,picture3.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub18,16,15230,1,1,Node2,picture1.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub18,17,7395,1,3,Node10,picture2.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub18,18,5605,1,3,Node3,picture3.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub18,19,11635,1,1,Node1,picture7.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub18,20,10725,1,3,Node4,picture4.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub18,21,7060,1,2,Node1,picture7.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub18,22,7482,1,3,Node3,picture3.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub18,23,8759,1,1,Node10,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub18,24,14321,1,3,Node8,picture4.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub18,25,7368,1,3,Node1,picture7.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub18,26,4926,1,2,Node4,picture4.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub18,27,8933,1,2,Node2,picture1.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub18,28,20013,1,1,Node10,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub18,29,11030,1,1,Node4,picture4.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub18,30,5172,1,2,Node2,picture1.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub18,31,2560,1,1,Node3,picture3.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub18,32,6506,1,2,Node6,picture8.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub18,33,7911,1,2,Node10,picture2.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub18,34,19289,1,1,Node8,picture4.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub18,35,10016,1,1,Node6,picture8.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub18,36,10517,1,2,Node8,picture4.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub18,37,19842,1,2,Node4,picture4.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub18,38,6581,1,2,Node9,picture3.jpg,2,threat,1,neutral,2,threat,1,neutral,121,,threat,neutralneutral,no_threat
sub18,39,8161,1,1,Node1,picture7.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub18,40,7268,1,3,Node2,picture1.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub18,41,5303,1,2,Node3,picture3.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub18,42,8492,1,3,Node6,picture8.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub18,43,12865,1,3,Node9,picture3.jpg,2,threat,1,neutral,1,neutral,2,threat,112,,threat,neutralneutral,no_threat
sub18,44,4797,1,2,Node1,picture7.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub18,45,6857,1,3,Node8,picture4.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub18,46,2953,1,3,Node1,picture7.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub18,47,4217,1,2,Node8,picture4.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub18,48,5859,1,3,Node4,picture4.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub19,1,29707,1,1,Node3,picture1.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub19,2,3829,1,3,Node8,picture9.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub19,3,2294,1,3,Node4,picture3.jpg,1,threat,2,threat,2,neutral,1,threat,221,,threat,threatneutral,has_threat
sub19,4,3716,1,2,Node2,picture7.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub19,5,4866,1,2,Node10,picture1.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub19,6,4059,1,1,Node2,picture7.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub19,7,6428,1,3,Node10,picture1.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub19,8,4532,1,1,Node6,picture3.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub19,9,6790,1,3,Node2,picture7.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub19,10,10035,1,2,Node10,picture1.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub19,11,4003,1,2,Node9,picture2.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub19,12,2624,1,1,Node3,picture1.jpg,1,neutral,1,neutral,2,threat,2,neutral,122,,neutral,threatneutral,has_threat
sub19,13,3754,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub19,14,5467,1,3,Node1,picture4.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub19,15,3266,1,2,Node6,picture3.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub19,16,3827,1,2,Node1,picture4.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub19,17,3044,1,3,Node2,picture7.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub19,18,3547,1,3,Node3,picture1.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub19,19,4125,1,3,Node8,picture9.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub19,20,3892,1,1,Node10,picture1.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub19,21,2618,1,1,Node9,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub19,22,3194,1,2,Node3,picture1.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub19,23,3914,1,2,Node8,picture9.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub19,24,2797,1,1,Node4,picture3.jpg,1,threat,1,threat,2,neutral,2,threat,122,,threat,neutralthreat,has_threat
sub19,25,6342,1,1,Node10,picture1.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub19,26,7475,1,1,Node6,picture3.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub19,27,5205,1,3,Node9,picture2.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub19,28,4569,1,1,Node4,picture3.jpg,1,threat,1,threat,2,threat,2,neutral,122,,threat,threatneutral,has_threat
sub19,29,7647,1,1,Node1,picture4.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub19,30,2356,1,3,Node4,picture3.jpg,1,threat,2,neutral,2,threat,1,threat,221,,threat,neutralthreat,has_threat
sub19,31,2510,1,1,Node9,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub19,32,1960,1,3,Node6,picture3.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub19,33,1827,1,1,Node8,picture9.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub19,34,3200,1,2,Node3,picture1.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub19,35,2478,1,2,Node4,picture3.jpg,1,threat,2,neutral,1,threat,2,threat,212,,threat,neutralthreat,has_threat
sub19,36,3000,1,2,Node9,picture2.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub19,37,3031,1,3,Node10,picture1.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub19,38,3212,1,3,Node9,picture2.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub19,39,3765,0,3,Node4,picture3.jpg,1,threat,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub19,40,9677,1,2,Node8,picture9.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub19,41,1935,1,2,Node4,picture3.jpg,1,threat,2,threat,1,threat,2,neutral,212,,threat,threatneutral,has_threat
sub19,42,3111,1,1,Node1,picture4.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub19,43,3529,1,3,Node6,picture3.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub19,44,4143,1,2,Node1,picture4.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub19,45,5843,1,3,Node3,picture1.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub19,46,3172,1,2,Node2,picture7.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub19,47,2227,1,3,Node1,picture4.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub19,48,4499,1,1,Node2,picture7.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub20,1,9244,1,1,Node4,picture3.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub20,2,3637,1,1,Node6,picture7.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub20,3,2283,1,2,Node4,picture3.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub20,4,3095,1,1,Node3,picture4.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub20,5,2622,1,2,Node9,picture3.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub20,6,2181,1,3,Node2,picture9.jpg,1,neutral,2,neutral,2,threat,1,neutral,221,,neutral,neutralthreat,has_threat
sub20,7,2820,1,1,Node10,picture1.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub20,8,2275,1,2,Node8,picture2.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub20,9,1814,0,2,Node6,picture7.jpg,2,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub20,10,2668,1,2,Node3,picture4.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub20,11,3421,1,1,Node9,picture3.jpg,2,neutral,2,neutral,1,threat,1,neutral,211,,neutral,threatneutral,has_threat
sub20,12,2941,1,2,Node6,picture7.jpg,2,neutral,1,neutral,2,neutral,1,threat,121,,neutral,neutralthreat,has_threat
sub20,13,1923,1,1,Node4,picture3.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub20,14,2465,1,2,Node2,picture9.jpg,1,neutral,2,threat,1,neutral,2,neutral,212,,neutral,threatneutral,has_threat
sub20,15,1822,1,2,Node4,picture3.jpg,1,threat,2,threat,1,threat,2,threat,212,,threat,threatthreat,has_threat
sub20,16,1985,1,3,Node3,picture4.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub20,17,4693,1,3,Node9,picture3.jpg,2,neutral,1,threat,1,neutral,2,neutral,112,,neutral,threatneutral,has_threat
sub20,18,3028,1,3,Node10,picture1.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub20,19,2870,0,2,Node6,picture7.jpg,2,neutral,2,neutral,2,neutral,1,neutral,221,,neutral,neutralneutral,no_threat
sub20,20,2998,1,3,Node4,picture3.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub20,21,2680,1,1,Node1,picture5.jpg,1,neutral,1,neutral,2,neutral,2,neutral,122,,neutral,neutralneutral,no_threat
sub20,22,2768,1,1,Node8,picture2.jpg,2,threat,2,threat,1,neutral,1,threat,211,,threat,neutralthreat,has_threat
sub20,23,2354,1,2,Node10,picture1.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub20,24,3418,1,3,Node6,picture7.jpg,2,neutral,1,neutral,1,threat,2,neutral,112,,neutral,neutralthreat,has_threat
sub20,25,2425,1,1,Node3,picture4.jpg,1,threat,1,threat,2,threat,2,threat,122,,threat,threatthreat,has_threat
sub20,26,2897,1,1,Node2,picture9.jpg,1,neutral,1,neutral,2,neutral,2,threat,122,,neutral,neutralthreat,has_threat
sub20,27,2012,1,1,Node9,picture3.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub20,28,2321,1,3,Node8,picture2.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub20,29,3510,1,2,Node10,picture1.jpg,2,threat,1,neutral,2,threat,1,threat,121,,threat,neutralthreat,has_threat
sub20,30,2110,1,2,Node1,picture5.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub20,31,4117,1,3,Node3,picture4.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
sub20,32,1984,1,2,Node9,picture3.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub20,33,3445,1,1,Node8,picture2.jpg,2,threat,2,threat,1,threat,1,neutral,211,,threat,threatneutral,has_threat
sub20,34,2513,1,2,Node1,picture5.jpg,1,neutral,2,neutral,1,neutral,2,neutral,212,,neutral,neutralneutral,no_threat
sub20,35,3159,1,3,Node2,picture9.jpg,1,neutral,2,threat,2,neutral,1,neutral,221,,neutral,threatneutral,has_threat
sub20,36,3069,1,3,Node10,picture1.jpg,2,threat,1,threat,1,neutral,2,threat,112,,threat,threatneutral,has_threat
sub20,37,2617,1,3,Node8,picture2.jpg,2,threat,1,neutral,1,threat,2,threat,112,,threat,neutralthreat,has_threat
sub20,38,2511,1,2,Node2,picture9.jpg,1,neutral,2,neutral,1,neutral,2,threat,212,,neutral,neutralthreat,has_threat
sub20,39,2201,1,2,Node6,picture7.jpg,2,neutral,1,threat,2,neutral,1,neutral,121,,neutral,threatneutral,has_threat
sub20,40,2038,1,2,Node8,picture2.jpg,2,threat,1,threat,2,threat,1,neutral,121,,threat,threatneutral,has_threat
sub20,41,2985,1,1,Node6,picture7.jpg,2,neutral,2,neutral,1,neutral,1,threat,211,,neutral,neutralthreat,has_threat
sub20,42,2229,1,3,Node4,picture3.jpg,1,threat,2,threat,2,threat,1,threat,221,,threat,threatthreat,has_threat
